,AGE,ATTRITION,BUSINESSTRAVEL,DAILYRATE,DEPARTMENT,DISTANCEFROMHOME,EDUCATION,EDUCATIONFIELD,EMPLOYEENUMBER,ENVIRONMENTSATISFACTION,GENDER,HOURLYRATE,JOBINVOLVEMENT,JOBLEVEL,JOBROLE,JOBSATISFACTION,MARITALSTATUS,MONTHLYINCOME,MONTHLYRATE,NUMCOMPANIESWORKED,OVERTIME,PERCENTSALARYHIKE,PERFORMANCERATING,RELATIONSHIPSATISFACTION,STOCKOPTIONLEVEL,TOTALWORKINGYEARS,TRAININGTIMESLASTYEAR,WORKLIFEBALANCE,YEARSATCOMPANY,YEARSSINCELASTPROMOTION,YEARSWITHCURRMANAGER,REMOTEWORK
1390,27.0,0,,1291.0,,11,3,medical,1364.0,3,female,98.0,4,1,sales representative,4,married,,6527,8,,14,,2,1,5.0,4,3.0,1,0,0,1
1391,18.0,0,non-travel,1124.0,,1,3,,1368.0,4,female,97.0,3,1,laboratory technician,4,single,1611.0,19305,1,,15,3.0,3,0,0.0,5,4.0,0,0,0,0
1392,31.0,1,travel frequently,703.0,,2,3,,1379.0,3,female,90.0,2,1,sales representative,4,single,,11882,7,0.0,14,3.0,3,0,3.0,3,4.0,1,0,0,1
1393,31.0,1,travel frequently,,,1,4,life sciences,1427.0,2,female,50.0,1,1,sales representative,3,single,,16154,1,,12,,2,0,,3,3.0,1,0,0,0
1394,31.0,1,travel rarely,202.0,,8,3,life sciences,1433.0,1,female,34.0,2,1,research scientist,2,,,22262,1,,12,3.0,3,0,,3,4.0,1,0,0,0
1395,27.0,0,travel rarely,1377.0,,11,1,life sciences,1434.0,2,male,91.0,3,1,laboratory technician,1,married,,7679,0,,14,3.0,2,0,6.0,3,4.0,5,1,4,0
1396,39.0,1,,592.0,,2,3,,1458.0,1,female,54.0,2,1,laboratory technician,1,single,,17181,2,1.0,23,4.0,2,0,11.0,2,4.0,1,0,0,1
1397,44.0,0,travel frequently,383.0,,1,5,marketing,1481.0,1,female,79.0,3,2,sales executive,3,married,4768.0,9282,7,,12,,3,1,11.0,4,2.0,1,0,0,0
1398,30.0,0,,990.0,research & development,25,3,,1482.0,2,male,,3,1,research scientist,3,,1274.0,7152,1,,13,3.0,2,2,1.0,2,2.0,1,0,0,0
1399,35.0,0,travel rarely,660.0,,26,1,life sciences,,4,male,76.0,3,1,sales representative,3,,2404.0,16192,1,0.0,13,,1,1,1.0,3,3.0,1,0,0,1
1400,24.0,1,travel frequently,381.0,,9,3,,1494.0,2,male,89.0,3,1,laboratory technician,1,,,16998,2,,11,3.0,3,0,,2,2.0,0,0,0,0
1401,24.0,0,,830.0,,13,2,,,4,female,78.0,3,1,sales representative,2,married,2033.0,7103,1,,13,3.0,3,1,1.0,2,,1,0,0,0
1402,28.0,1,,289.0,,2,2,medical,1504.0,3,male,,2,1,laboratory technician,1,single,2561.0,5355,7,0.0,11,,3,0,8.0,2,2.0,0,0,0,0
1403,28.0,0,travel rarely,1423.0,,1,3,life sciences,,1,male,72.0,2,1,research scientist,3,,1563.0,12530,1,,14,3.0,4,1,1.0,2,1.0,1,0,0,0
1404,33.0,0,,516.0,,8,5,,1515.0,4,male,69.0,3,2,healthcare representative,3,,6388.0,22049,2,,17,3.0,1,0,14.0,6,3.0,0,0,0,1
1405,39.0,0,travel rarely,1089.0,,6,3,,1525.0,2,female,32.0,3,3,manufacturing director,2,single,8376.0,9150,4,,18,,4,0,9.0,3,3.0,2,2,2,0
1406,42.0,0,,1210.0,,2,3,medical,1542.0,3,male,68.0,2,1,laboratory technician,2,married,4841.0,24052,4,,14,,2,1,,3,,1,0,0,0
1407,29.0,0,travel rarely,598.0,,9,3,,1558.0,3,male,91.0,4,1,research scientist,3,married,,22376,6,0.0,18,3.0,1,2,,2,2.0,1,0,0,0
1408,35.0,0,travel rarely,992.0,,1,3,,1564.0,4,male,68.0,2,1,laboratory technician,1,,,21731,1,0.0,19,3.0,2,0,,3,3.0,3,1,2,0
1409,35.0,1,travel rarely,104.0,,14,3,,,1,female,69.0,3,1,laboratory technician,1,,2074.0,26619,1,,12,3.0,4,1,1.0,2,3.0,1,0,0,1
1410,34.0,0,,479.0,,13,4,medical,1577.0,1,male,35.0,3,1,research scientist,4,single,2972.0,22061,1,,13,3.0,3,0,,4,,1,0,0,0
1411,26.0,0,travel rarely,474.0,,3,3,,1581.0,1,female,89.0,3,1,research scientist,4,,,11133,1,,21,4.0,1,0,1.0,5,3.0,1,0,0,0
1412,36.0,0,travel rarely,884.0,,1,4,life sciences,,2,female,73.0,3,2,sales executive,3,single,6815.0,21447,6,0.0,13,3.0,1,0,,5,3.0,1,0,0,1
1413,50.0,0,,264.0,,24,3,marketing,1591.0,2,male,59.0,3,5,manager,3,married,,19519,4,1.0,16,,3,1,,2,3.0,1,0,0,0
1414,42.0,0,travel rarely,1059.0,,9,2,,,4,male,93.0,2,5,manager,4,,,26362,8,0.0,22,4.0,4,0,24.0,2,3.0,1,0,1,0
1415,35.0,0,,1349.0,,7,2,life sciences,1601.0,3,male,63.0,2,1,laboratory technician,4,,2690.0,7713,1,0.0,18,3.0,4,1,,5,2.0,1,0,1,0
1416,46.0,0,travel rarely,563.0,,1,4,life sciences,1602.0,4,male,56.0,4,4,manager,1,,17567.0,3156,1,,15,3.0,2,0,27.0,5,1.0,26,0,12,0
1417,18.0,1,travel frequently,544.0,sales,3,2,medical,1624.0,2,female,70.0,3,1,sales representative,4,single,1569.0,18420,1,1.0,12,3.0,3,0,0.0,2,4.0,0,0,0,0
1418,29.0,0,,991.0,,5,3,,1669.0,1,male,43.0,2,2,sales executive,2,divorced,4187.0,3356,1,1.0,13,,2,1,10.0,3,2.0,10,0,9,0
1419,31.0,0,,1112.0,,5,4,life sciences,1673.0,1,female,67.0,3,2,sales executive,4,,,22589,1,0.0,11,3.0,1,2,10.0,2,,10,0,2,1
1420,41.0,0,travel rarely,1206.0,,23,2,,1678.0,4,male,80.0,3,3,sales executive,3,single,,11591,3,,16,3.0,4,0,21.0,2,3.0,2,0,2,0
1421,38.0,0,travel rarely,1495.0,,4,2,,,4,female,87.0,3,1,laboratory technician,3,,3306.0,26176,7,,19,3.0,4,1,7.0,5,,0,0,0,1
1422,32.0,1,travel rarely,1259.0,,2,4,life sciences,,4,male,95.0,3,1,laboratory technician,2,single,1393.0,24852,1,0.0,12,3.0,1,0,1.0,2,3.0,1,0,0,1
1423,60.0,0,,,,1,4,,1697.0,3,male,92.0,1,3,healthcare representative,4,divorced,10883.0,20467,3,0.0,20,4.0,3,1,19.0,2,4.0,1,0,0,0
1424,24.0,1,,240.0,,22,1,,1714.0,4,male,58.0,1,1,human resources,3,married,,11585,1,0.0,11,,3,1,1.0,2,3.0,1,0,0,1
1425,40.0,0,travel rarely,369.0,,8,2,life sciences,1724.0,2,female,92.0,3,2,manufacturing director,1,,,5041,2,1.0,16,3.0,2,1,18.0,3,3.0,1,0,0,0
1426,30.0,0,travel rarely,793.0,,21,1,,,2,male,33.0,3,1,research scientist,4,married,2862.0,3811,1,0.0,12,3.0,2,1,10.0,2,2.0,10,0,8,1
1427,47.0,0,non-travel,543.0,,2,4,marketing,1731.0,3,male,87.0,3,2,sales executive,2,,,3536,7,0.0,11,3.0,4,1,4.0,3,1.0,1,0,0,0
1428,32.0,1,travel rarely,964.0,sales,1,2,,,1,male,,1,2,sales executive,2,single,6735.0,12147,6,,15,3.0,2,0,10.0,2,3.0,0,0,0,0
1429,45.0,0,travel rarely,176.0,,41,3,life sciences,1744.0,4,female,56.0,1,3,human resources,3,married,9756.0,6595,4,,21,4.0,3,2,9.0,2,4.0,5,0,3,1
1430,34.0,0,,181.0,,2,4,,1755.0,4,male,97.0,4,1,research scientist,4,married,,5586,0,1.0,14,3.0,1,3,6.0,3,3.0,5,1,2,0
1431,33.0,1,,211.0,,16,3,,1758.0,1,female,74.0,3,3,sales executive,1,,,10092,2,1.0,20,4.0,3,0,,2,2.0,0,0,0,0
1432,31.0,1,travel rarely,1079.0,,16,4,,1761.0,1,male,70.0,3,3,sales executive,3,married,,19002,2,,13,3.0,1,3,,2,3.0,1,0,0,0
1433,29.0,0,travel rarely,590.0,,4,3,technical degree,,4,female,91.0,2,1,research scientist,1,divorced,,10007,1,,13,3.0,3,1,,2,3.0,1,0,0,1
1434,30.0,0,,305.0,,16,3,,1763.0,3,male,58.0,4,2,healthcare representative,3,married,5294.0,9128,3,0.0,16,3.0,3,1,10.0,3,3.0,7,1,7,0
1435,38.0,0,travel rarely,833.0,,18,3,medical,1766.0,2,male,60.0,1,2,healthcare representative,4,married,,24539,3,,16,3.0,3,1,,2,3.0,1,1,0,1
1436,43.0,1,,807.0,,17,3,technical degree,,3,male,38.0,2,1,research scientist,3,,2437.0,15587,9,1.0,16,3.0,4,1,6.0,4,3.0,1,0,0,0
1437,55.0,0,travel rarely,478.0,,44,3,,,3,male,60.0,2,5,research director,1,married,,19805,8,0.0,12,3.0,2,3,34.0,2,3.0,1,0,0,0
1438,21.0,1,,337.0,,7,1,marketing,,2,male,31.0,3,1,sales representative,2,single,,4567,1,,13,3.0,2,0,,3,3.0,1,1,0,1
1439,22.0,1,travel rarely,1294.0,,45,1,medical,1783.0,3,female,79.0,3,1,laboratory technician,1,,,15999,1,1.0,17,3.0,3,0,1.0,6,3.0,1,0,0,1
1440,37.0,0,travel rarely,1239.0,,8,2,other,,3,male,89.0,3,2,human resources,2,divorced,4071.0,12832,2,0.0,13,3.0,3,0,19.0,4,2.0,10,4,7,1
1441,42.0,0,travel rarely,1128.0,,13,3,,,2,male,95.0,4,2,healthcare representative,1,married,,5696,5,0.0,18,,3,2,10.0,2,2.0,0,0,0,0
1442,18.0,0,,1431.0,,14,3,,1839.0,2,female,33.0,3,1,research scientist,3,single,,8018,1,,16,3.0,3,0,0.0,4,1.0,0,0,0,0
1443,31.0,1,travel rarely,359.0,,18,5,human resources,1842.0,4,male,89.0,4,1,human resources,1,married,2956.0,21495,0,0.0,17,3.0,3,0,2.0,4,3.0,1,0,0,0
1444,36.0,0,travel rarely,430.0,,2,4,,1847.0,4,female,73.0,3,2,research scientist,2,,,19573,4,1.0,22,4.0,4,1,,2,3.0,1,0,0,1
1445,32.0,0,travel frequently,1318.0,,10,4,marketing,1853.0,4,male,79.0,3,2,sales executive,4,,4648.0,26075,8,,13,3.0,3,0,,2,4.0,0,0,0,1
1446,29.0,0,,726.0,,29,1,life sciences,,4,male,93.0,1,2,healthcare representative,3,divorced,,21143,8,0.0,17,,4,2,11.0,3,,7,1,6,0
1447,42.0,0,travel rarely,1142.0,,8,3,,1860.0,4,male,,3,1,laboratory technician,3,,,13624,4,0.0,13,,4,0,,3,3.0,0,0,0,1
1448,29.0,0,travel rarely,352.0,,6,1,,1865.0,4,male,87.0,2,1,human resources,2,married,2804.0,15434,1,0.0,11,3.0,4,0,,3,3.0,1,0,0,1
1449,29.0,1,,,,24,2,,,4,male,73.0,2,1,research scientist,4,,2439.0,14753,1,1.0,24,,2,0,1.0,3,2.0,1,1,0,0
1450,28.0,0,travel rarely,1172.0,sales,3,3,medical,1875.0,2,female,78.0,3,1,sales representative,2,,2856.0,3692,1,0.0,19,3.0,4,1,1.0,3,3.0,1,0,0,1
1451,30.0,1,,945.0,,9,3,,1876.0,2,male,89.0,3,1,sales representative,4,,,16019,1,,13,3.0,3,0,,3,2.0,1,0,0,0
1452,22.0,1,travel rarely,391.0,research & development,7,1,life sciences,,4,male,75.0,3,1,research scientist,2,single,,26092,1,,23,4.0,1,0,1.0,2,3.0,1,0,0,1
1453,26.0,0,,482.0,,1,2,life sciences,1893.0,2,female,90.0,2,1,research scientist,3,,2933.0,14908,1,1.0,13,3.0,3,1,1.0,3,2.0,1,1,0,0
1454,44.0,0,travel rarely,170.0,,1,4,,1903.0,2,male,78.0,4,2,healthcare representative,1,,,9364,2,,15,3.0,4,1,10.0,5,3.0,2,2,2,0
1455,29.0,1,travel frequently,746.0,sales,24,3,technical degree,1928.0,3,male,45.0,4,1,sales representative,1,single,1091.0,10642,1,0.0,17,3.0,4,0,1.0,3,,1,0,0,1
1456,28.0,1,travel rarely,1475.0,,13,2,marketing,1933.0,4,female,84.0,3,2,sales executive,3,,,23352,3,1.0,11,3.0,4,0,6.0,0,3.0,2,2,2,1
1457,56.0,0,travel rarely,1443.0,,11,5,,1935.0,4,female,89.0,2,2,sales executive,1,married,,20328,4,,16,3.0,3,1,,3,3.0,0,0,0,1
1458,39.0,0,travel rarely,867.0,,9,2,,1936.0,1,male,87.0,3,2,manufacturing director,1,married,5151.0,12315,1,0.0,25,4.0,4,1,10.0,3,3.0,10,7,9,0
1459,58.0,0,,605.0,,21,3,,1938.0,4,female,72.0,3,4,manager,4,,,11761,4,1.0,13,3.0,3,1,,2,2.0,1,0,0,1
1460,42.0,0,travel rarely,419.0,sales,12,4,marketing,1943.0,2,male,77.0,3,2,sales executive,4,divorced,,2900,3,,12,,3,2,14.0,4,3.0,0,0,0,0
1461,27.0,1,,1337.0,,22,3,,1944.0,1,female,58.0,2,1,human resources,2,married,2863.0,19555,1,0.0,12,3.0,1,0,,2,3.0,1,0,0,0
1462,38.0,0,travel rarely,1404.0,,1,3,,1961.0,1,male,59.0,2,1,sales representative,1,single,2858.0,11473,4,,14,3.0,1,0,20.0,3,2.0,1,0,0,1
1463,32.0,0,,1373.0,,5,4,life sciences,1966.0,4,male,56.0,2,2,manufacturing director,4,,,10138,8,0.0,24,4.0,2,0,,1,3.0,1,0,0,0
1464,31.0,0,,1276.0,,2,1,medical,1974.0,4,female,59.0,1,1,laboratory technician,4,,1129.0,17536,1,,11,3.0,3,3,,4,3.0,1,0,0,1
1465,25.0,0,travel rarely,309.0,,2,3,,,3,female,82.0,3,1,human resources,2,,,19655,4,0.0,14,3.0,3,0,6.0,3,3.0,2,1,2,0
1466,40.0,0,,543.0,research & development,44,4,,2012.0,1,male,83.0,3,1,laboratory technician,4,married,,4060,8,0.0,19,3.0,3,2,8.0,3,2.0,1,0,0,0
1467,39.0,0,non-travel,105.0,,9,3,,,4,male,87.0,3,5,manager,4,,19431.0,15302,2,,13,3.0,3,0,,3,2.0,6,1,3,0
1468,23.0,1,,638.0,,9,3,,2023.0,4,male,33.0,3,1,sales representative,1,married,,26956,1,0.0,19,3.0,1,1,,3,,1,1,0,0
1469,35.0,0,travel rarely,1146.0,,26,4,life sciences,2040.0,3,female,31.0,3,3,human resources,4,single,,16642,1,1.0,16,3.0,3,0,,2,,9,1,7,0
1470,34.0,0,travel rarely,1440.0,,7,2,technical degree,1541.0,2,male,55.0,3,1,sales representative,3,,2308.0,4944,0,1.0,25,4.0,2,1,12.0,4,3.0,11,5,7,1
1471,28.0,0,non-travel,1103.0,,16,3,medical,1947.0,3,male,49.0,3,1,research scientist,3,single,2144.0,2122,1,0.0,14,3.0,3,0,5.0,3,2.0,5,1,4,0
1472,29.0,0,,136.0,,1,3,life sciences,1954.0,1,male,89.0,3,2,healthcare representative,1,married,5373.0,6225,0,0.0,12,3.0,1,1,6.0,5,2.0,5,0,2,0
1473,58.0,1,travel rarely,147.0,,23,4,medical,,4,female,94.0,3,3,healthcare representative,4,married,,3465,1,,12,3.0,4,1,40.0,3,2.0,40,15,6,1
1474,38.0,0,,119.0,,3,3,life sciences,307.0,1,male,76.0,3,3,sales executive,3,divorced,,9647,0,,12,3.0,3,2,,6,2.0,16,5,13,1
1475,29.0,0,travel frequently,1413.0,,1,1,,,2,female,42.0,3,3,sales executive,4,married,,6599,1,,14,3.0,4,1,11.0,5,3.0,11,4,1,1
1476,55.0,0,travel rarely,452.0,,1,3,medical,374.0,4,male,81.0,3,5,manager,1,single,19045.0,18938,0,,14,3.0,3,0,37.0,2,3.0,36,4,13,1
1477,41.0,0,,334.0,,2,4,,,4,male,88.0,3,4,manager,2,,16015.0,15896,1,,19,3.0,2,0,,2,3.0,22,0,4,1
1478,39.0,0,travel rarely,1132.0,research & development,1,3,,,3,male,48.0,4,3,healthcare representative,4,,9613.0,10942,0,0.0,17,,1,3,19.0,5,2.0,18,3,7,1
1479,38.0,0,,,,15,2,life sciences,,3,male,92.0,2,3,research director,4,,11510.0,15682,0,,14,3.0,2,1,,3,3.0,11,2,9,0
1480,43.0,0,,982.0,,12,3,,,1,male,,2,4,research director,2,,,4345,1,0.0,11,3.0,3,1,,3,,25,3,9,1
1481,31.0,0,,480.0,,7,2,,524.0,2,female,31.0,3,2,manufacturing director,1,married,4306.0,4156,1,0.0,12,3.0,2,1,13.0,5,1.0,13,3,12,1
1482,50.0,0,travel rarely,1099.0,research & development,29,4,life sciences,569.0,2,male,88.0,2,4,manager,3,married,17046.0,9314,0,0.0,15,3.0,2,1,28.0,2,3.0,27,15,7,1
1483,33.0,0,non-travel,1038.0,sales,8,1,life sciences,1044.0,2,female,88.0,2,1,sales representative,4,,,21437,0,,19,3.0,4,0,,2,2.0,2,2,2,0
1484,26.0,1,,342.0,,2,3,life sciences,1053.0,1,male,57.0,3,1,research scientist,1,married,2042.0,15346,6,,14,3.0,2,1,6.0,2,3.0,3,1,2,1
1485,38.0,0,travel frequently,1186.0,,3,4,,,3,male,44.0,3,1,research scientist,3,,2821.0,2997,3,0.0,16,3.0,1,1,8.0,2,3.0,2,2,2,0
1486,46.0,0,,430.0,,1,4,medical,1069.0,4,male,40.0,3,5,research director,4,,,21445,9,0.0,17,3.0,4,2,23.0,0,3.0,2,2,2,1
1487,21.0,0,,984.0,,25,1,,1131.0,4,female,70.0,2,1,research scientist,2,single,2070.0,25326,1,1.0,11,3.0,3,0,2.0,6,4.0,2,2,2,1
1488,31.0,0,travel frequently,793.0,,20,3,,1135.0,3,male,67.0,4,1,sales representative,4,married,2791.0,21981,0,0.0,12,,1,1,3.0,4,3.0,2,2,2,0
1489,35.0,0,,1182.0,,11,2,marketing,,4,male,54.0,3,2,sales executive,4,divorced,,18500,1,,11,3.0,4,1,5.0,3,3.0,5,0,2,1
1490,34.0,0,,1003.0,,2,2,,1140.0,4,male,95.0,3,2,manufacturing director,3,single,,15834,2,0.0,11,3.0,4,0,,3,,3,0,2,1
1491,33.0,1,,603.0,,9,4,,1157.0,1,female,77.0,3,2,sales executive,1,single,8224.0,18385,0,,17,3.0,1,0,6.0,3,3.0,5,0,3,1
1492,31.0,1,,874.0,research & development,15,3,medical,1160.0,3,male,72.0,3,1,laboratory technician,3,,2610.0,6233,1,0.0,12,3.0,3,1,,5,2.0,2,2,2,0
1493,37.0,0,travel rarely,367.0,,25,2,,1161.0,3,female,52.0,2,2,healthcare representative,4,,5731.0,17171,7,0.0,13,3.0,3,2,9.0,2,3.0,6,1,3,0
1494,27.0,0,travel rarely,199.0,,6,3,,1162.0,4,male,55.0,2,1,research scientist,3,married,2539.0,7950,1,0.0,13,,3,1,4.0,0,3.0,4,2,2,0
1495,35.0,0,travel frequently,,,4,4,other,1185.0,4,male,47.0,2,1,laboratory technician,4,married,2376.0,26537,1,,13,3.0,2,1,2.0,2,4.0,2,2,2,0
1496,56.0,0,,718.0,,4,4,,,4,female,92.0,3,5,manager,1,divorced,,18575,4,0.0,13,3.0,4,1,28.0,2,3.0,5,4,2,0
1497,45.0,0,,1457.0,research & development,7,3,medical,1195.0,1,female,83.0,3,1,research scientist,3,,,20100,4,1.0,19,3.0,3,1,,2,,3,0,2,1
1498,43.0,0,travel rarely,244.0,,2,3,life sciences,1778.0,2,male,97.0,3,1,human resources,4,,3539.0,5033,0,0.0,13,3.0,2,0,,5,3.0,9,1,8,0
1499,31.0,0,travel rarely,196.0,,29,4,marketing,,1,female,91.0,2,2,sales executive,4,,5468.0,13402,1,,14,3.0,1,2,,3,3.0,12,5,7,1
1500,35.0,1,,303.0,,27,3,,1797.0,3,male,84.0,3,2,sales executive,4,,5813.0,13492,1,,18,3.0,4,0,,2,3.0,10,7,7,1
1501,35.0,0,non-travel,1180.0,research & development,2,2,medical,1804.0,2,male,90.0,3,2,manufacturing director,4,divorced,,24442,2,0.0,14,3.0,3,1,15.0,6,3.0,7,1,7,0
1502,30.0,0,,1092.0,,47,3,medical,1816.0,4,female,64.0,3,3,manufacturing director,3,single,9667.0,2739,9,0.0,14,3.0,2,0,9.0,3,3.0,7,0,2,0
1503,46.0,1,travel rarely,261.0,,21,2,medical,1821.0,4,female,66.0,3,2,healthcare representative,2,married,,10842,4,0.0,22,4.0,4,1,13.0,2,4.0,9,3,7,0
1504,45.0,0,non-travel,589.0,,48,4,,,4,female,67.0,3,2,sales executive,3,married,5154.0,19665,4,,22,4.0,2,2,10.0,3,4.0,8,5,7,0
1505,43.0,0,travel frequently,1422.0,,2,4,life sciences,1849.0,1,male,92.0,3,2,sales executive,4,married,5675.0,19246,1,,20,4.0,3,1,7.0,5,3.0,7,7,7,0
1506,46.0,1,,,,10,3,life sciences,1869.0,3,female,64.0,3,3,sales executive,2,,7314.0,14011,5,,21,4.0,3,3,14.0,2,3.0,8,0,7,0
1507,40.0,0,travel rarely,1137.0,research & development,1,4,,,1,male,98.0,3,4,manager,1,,,18991,2,,11,3.0,1,1,22.0,3,,19,11,16,1
1508,27.0,0,travel rarely,511.0,sales,2,2,,1898.0,1,female,89.0,4,2,sales executive,3,single,,26997,0,0.0,14,3.0,2,0,9.0,5,2.0,8,0,7,0
1509,42.0,0,,1396.0,,6,3,medical,1911.0,3,male,83.0,3,3,research director,1,married,,14842,9,0.0,13,3.0,2,1,18.0,3,4.0,13,5,7,0
1510,26.0,0,travel frequently,1096.0,,6,3,other,,3,male,61.0,4,1,laboratory technician,4,married,,7102,0,0.0,18,3.0,1,1,8.0,3,3.0,7,7,7,0
1511,28.0,0,travel frequently,,,1,2,life sciences,1927.0,3,male,42.0,2,2,sales executive,4,married,,19255,1,,12,3.0,3,1,7.0,2,3.0,7,0,7,1
1512,31.0,0,travel rarely,691.0,research & development,5,4,,423.0,3,male,86.0,3,1,research scientist,4,married,,10077,0,,12,3.0,3,1,,4,3.0,5,0,3,1
1513,31.0,0,travel rarely,106.0,,2,3,human resources,424.0,1,male,62.0,2,2,human resources,1,,6410.0,17822,3,0.0,12,3.0,4,0,,1,3.0,2,1,0,0
1514,31.0,0,,,research & development,2,4,,,3,male,32.0,3,1,research scientist,4,,,7747,0,,18,3.0,2,1,3.0,2,1.0,2,2,2,0
1515,52.0,1,,723.0,,8,4,medical,433.0,3,male,85.0,2,2,research scientist,2,,4941.0,17747,2,0.0,15,,1,0,11.0,3,2.0,8,7,7,0
1516,28.0,1,,1157.0,,2,4,medical,440.0,1,male,84.0,1,1,research scientist,4,married,,24737,5,1.0,13,3.0,4,0,,4,2.0,3,2,2,0
1517,47.0,0,travel rarely,1482.0,,5,5,,447.0,4,male,42.0,3,5,research director,3,married,,16375,4,,11,3.0,2,1,21.0,2,3.0,3,1,1,1
1518,29.0,0,,738.0,,9,5,other,455.0,2,male,30.0,2,1,laboratory technician,4,,3983.0,7621,0,0.0,17,3.0,3,0,4.0,2,,3,2,2,0
1519,37.0,0,,1192.0,,5,2,medical,460.0,4,male,61.0,3,2,manufacturing director,4,,6347.0,23177,7,0.0,16,3.0,3,2,8.0,2,2.0,6,0,4,0
1520,23.0,0,,1309.0,,22,1,,465.0,3,male,83.0,3,1,research scientist,4,,2904.0,16092,1,,12,3.0,3,2,,2,2.0,4,0,2,0
1521,42.0,0,travel rarely,544.0,human resources,2,1,,470.0,3,male,52.0,3,1,human resources,3,divorced,2696.0,24017,0,1.0,11,3.0,3,1,4.0,5,3.0,3,1,0,1
1522,30.0,0,,641.0,sales,28,2,,475.0,4,female,85.0,3,2,sales executive,3,,,6069,7,,12,3.0,2,1,4.0,2,4.0,2,2,2,1
1523,21.0,1,,756.0,,1,1,,478.0,1,female,99.0,2,1,sales representative,2,single,2174.0,9150,1,,11,3.0,3,0,3.0,3,3.0,3,1,2,0
1524,57.0,0,travel rarely,593.0,,1,4,medical,482.0,4,male,88.0,3,2,healthcare representative,3,,6755.0,2967,2,0.0,11,3.0,3,0,,2,3.0,3,1,2,0
1525,21.0,0,,895.0,,9,2,,,1,male,39.0,3,1,sales representative,4,single,,2851,1,,24,4.0,3,0,3.0,3,2.0,3,2,2,1
1526,31.0,0,travel rarely,408.0,,9,4,life sciences,,3,male,42.0,2,1,research scientist,2,,2657.0,7551,0,,16,3.0,4,0,3.0,5,3.0,2,2,2,0
1527,29.0,0,,1283.0,research & development,23,3,,495.0,4,male,54.0,3,1,research scientist,4,,,18168,9,0.0,16,,4,0,6.0,4,3.0,3,1,2,1
1528,27.0,0,travel rarely,1469.0,,1,2,,,4,male,82.0,3,1,laboratory technician,2,,,17881,1,0.0,11,3.0,2,1,5.0,2,3.0,5,0,4,0
1529,49.0,0,travel rarely,1261.0,,7,3,other,,2,male,31.0,2,3,healthcare representative,3,single,10965.0,12066,8,0.0,24,4.0,3,0,,2,3.0,5,0,0,0
1530,36.0,0,travel rarely,329.0,,2,3,,501.0,4,female,96.0,3,1,research scientist,3,married,2543.0,11868,4,0.0,13,3.0,2,1,,3,3.0,2,2,2,0
1531,34.0,1,non-travel,1362.0,,37,3,marketing,502.0,1,male,67.0,4,2,sales executive,4,,5304.0,4652,8,1.0,13,3.0,2,0,,3,2.0,5,0,4,1
1532,24.0,0,,1371.0,,32,4,marketing,507.0,4,female,77.0,3,2,sales executive,3,divorced,,5915,1,1.0,12,3.0,4,1,,2,4.0,5,0,3,1
1533,42.0,0,,201.0,,1,4,,517.0,2,female,95.0,3,1,laboratory technician,1,,,20490,3,0.0,16,3.0,2,1,8.0,5,3.0,5,1,2,0
1534,54.0,0,,821.0,,5,2,medical,522.0,1,male,86.0,3,5,research director,1,married,19406.0,8509,4,,11,3.0,3,1,24.0,4,2.0,4,1,2,1
1535,34.0,0,,1381.0,,4,4,,523.0,3,female,72.0,3,2,sales executive,3,married,6538.0,12740,9,0.0,15,3.0,1,1,,3,3.0,3,1,2,1
1536,43.0,0,,313.0,,21,3,,525.0,4,male,61.0,3,1,laboratory technician,4,,2258.0,15238,7,,20,4.0,1,1,,1,3.0,3,1,2,1
1537,43.0,0,travel rarely,1473.0,,8,4,other,526.0,3,female,74.0,3,2,healthcare representative,3,,,2227,4,1.0,14,3.0,4,0,,3,3.0,5,0,2,1
1538,31.0,0,travel rarely,329.0,,1,2,,530.0,4,male,98.0,2,1,laboratory technician,1,married,2218.0,16193,1,0.0,12,3.0,3,1,4.0,3,,4,3,2,1
1539,25.0,1,travel rarely,688.0,,3,3,medical,,1,male,91.0,3,1,laboratory technician,1,married,,9396,5,0.0,13,3.0,3,1,6.0,5,,2,0,2,0
1540,45.0,0,,192.0,,10,2,life sciences,544.0,1,male,69.0,3,1,research scientist,4,married,2654.0,9655,3,0.0,21,,4,2,8.0,3,2.0,2,0,2,1
1541,45.0,0,travel rarely,1385.0,,33,2,medical,,3,male,79.0,3,4,healthcare representative,4,married,,7501,0,1.0,14,3.0,2,0,21.0,2,3.0,20,4,10,1
1542,47.0,1,non-travel,666.0,,29,4,life sciences,376.0,1,male,88.0,3,3,manager,2,married,,10268,1,,12,3.0,4,1,,2,2.0,10,9,9,0
1543,35.0,0,,1315.0,,38,3,life sciences,381.0,2,female,71.0,4,3,manager,2,divorced,,19100,7,,18,,2,1,10.0,6,2.0,7,6,2,1
1544,29.0,0,travel frequently,442.0,,2,2,,388.0,2,male,44.0,3,2,sales executive,4,single,,20260,1,,18,3.0,1,0,,3,,10,0,9,1
1545,55.0,0,travel rarely,147.0,research & development,17,2,technical degree,389.0,1,male,37.0,3,2,laboratory technician,4,married,,15972,3,,19,,4,1,12.0,4,3.0,10,0,8,1
1546,26.0,1,travel rarely,950.0,,4,4,,401.0,4,male,48.0,2,2,sales executive,4,single,5828.0,8450,1,,12,3.0,2,0,,0,,8,7,4,1
