,AGE,ATTRITION,BUSINESSTRAVEL,DEPARTMENT,DISTANCEFROMHOME,EDUCATION,EDUCATIONFIELD,EMPLOYEENUMBER,ENVIRONMENTSATISFACTION,GENDER,HOURLYRATE,JOBINVOLVEMENT,JOBLEVEL,JOBROLE,JOBSATISFACTION,MARITALSTATUS,MONTHLYINCOME,MONTHLYRATE,NUMCOMPANIESWORKED,OVERTIME,PERCENTSALARYHIKE,RELATIONSHIPSATISFACTION,STOCKOPTIONLEVEL,TRAININGTIMESLASTYEAR,WORKLIFEBALANCE,YEARSATCOMPANY,YEARSSINCELASTPROMOTION,YEARSWITHCURRMANAGER,REMOTEWORK,DAILYRATE,PERFORMANCERATING,TOTALWORKINGYEARS
1246,1246,1246,55.0,no,Unknown,Unknown,1,2,Unknown,106.0,1,male,70.0,3,3,sales executive,4,married,,18092,3,,14,4,1,4,3.0,1,1,0,1,111.0,3.0,10.780036435075464
1247,1247,1247,23.0,no,Unknown,Unknown,2,1,technical degree,113.0,3,male,62.0,3,1,sales representative,1,divorced,2322.0,9518,3,0.0,13,3,1,3,3.0,0,0,0,0,541.0,3.0,11.112577701371368
1248,1248,1248,32.0,no,travel rarely,Unknown,1,1,life sciences,Unknown,4,male,71.0,3,1,research scientist,1,single,,15178,1,0.0,13,4,0,2,3.0,1,0,0,1,827.0,3.0,11.333756311047248
1249,1249,1249,20.0,yes,Unknown,research & development,6,3,life sciences,137.0,4,female,66.0,2,1,laboratory technician,4,single,2926.0,19783,1,1.0,18,2,0,5,3.0,1,1,0,0,871.0,3.150066761147757,11.3677836334694
1250,1250,1250,37.0,no,Unknown,Unknown,2,2,life sciences,139.0,3,male,100.0,2,2,healthcare representative,4,divorced,,15850,5,0.0,14,4,1,2,4.0,1,0,0,0,1040.0,3.0,17.0
1251,1251,1251,22.0,no,Unknown,research & development,15,3,Unknown,144.0,2,female,59.0,3,1,laboratory technician,4,single,,23785,1,0.0,15,3,0,5,3.0,0,0,0,0,802.0919042787403,3.0,11.314493590832903
1252,1252,1252,34.0,no,Unknown,Unknown,-24,4,life sciences,Unknown,24,female,45.0,2,2,research scientist,2,Unknown,4505.0,15000,6,,15,3,1,3,3.0,1,0,0,0,1031.0,3.0,11.49152007459228
1253,1253,1253,36.0,no,Unknown,Unknown,3,2,life sciences,155.0,1,female,39.0,3,1,laboratory technician,4,divorced,2835.0,2561,5,,22,1,1,2,3.0,1,0,0,0,922.0,4.0,11.407223690877672
1254,1254,1254,19.0,yes,travel rarely,sales,22,1,marketing,167.0,4,male,,3,1,sales representative,3,single,,26820,1,1.0,19,4,0,2,2.0,0,0,0,1,528.0,3.0,0.0
1255,1255,1255,41.0,no,Unknown,Unknown,9,4,life sciences,200.0,3,male,94.0,3,1,laboratory technician,1,Unknown,,6961,2,,21,4,1,2,3.0,5,1,4,0,791.8911133567992,4.0,7.0
1256,1256,1256,19.0,no,Unknown,Unknown,-18,1,Unknown,201.0,2,female,79.0,3,1,laboratory technician,2,single,,16102,1,0.0,14,4,0,3,3.0,1,0,0,0,777.9645856241589,3.1525191676150945,1.0
1257,1257,1257,51.0,no,Unknown,Unknown,7,4,Unknown,211.0,2,male,34.0,2,2,manufacturing director,3,married,,13983,2,0.0,17,3,0,2,3.0,1,0,0,1,1169.0,3.0,10.0
1258,1258,1258,58.0,no,Unknown,Unknown,9,3,Unknown,214.0,2,female,75.0,2,1,research scientist,2,married,,11873,4,1.0,20,2,1,3,2.0,1,0,0,0,1145.0,4.0,9.0
1259,1259,1259,19.0,yes,travel frequently,Unknown,1,1,Unknown,Unknown,3,female,100.0,1,1,sales representative,1,Unknown,,20989,0,0.0,21,1,0,5,3.0,0,0,0,1,602.0,4.0,1.0
1260,1260,1260,19.0,yes,travel rarely,Unknown,2,3,life sciences,243.0,2,male,,2,1,laboratory technician,4,single,,9241,1,,22,3,0,3,2.0,1,1,0,1,303.0,4.0,1.0
1261,1261,1261,35.0,yes,travel rarely,Unknown,23,2,Unknown,Unknown,2,male,50.0,2,2,manufacturing director,3,Unknown,,15497,3,1.0,13,1,0,1,3.0,1,0,1,0,556.0,3.0,8.0
1262,1262,1262,38.0,no,travel rarely,Unknown,-38,4,Unknown,271.0,4,male,,3,2,manufacturing director,3,Unknown,6553.0,7259,9,,14,2,0,3,3.0,1,0,0,0,1261.0,3.0,14.0
1263,1263,1263,38.0,yes,Unknown,Unknown,29,1,medical,282.0,2,male,70.0,3,2,healthcare representative,1,married,6673.0,11354,7,1.0,19,2,0,2,3.0,1,0,0,0,1180.0,3.145978328317274,17.0
1264,1264,1264,41.0,no,Unknown,sales,6,3,life sciences,Unknown,4,female,75.0,3,3,manager,4,single,13591.0,14674,3,1.0,18,3,0,3,3.0,1,0,0,0,896.0,3.0,11.387117584011008
1265,1265,1265,59.0,no,travel rarely,Unknown,3,3,life sciences,309.0,3,male,70.0,2,1,research scientist,4,married,2177.0,8456,3,,17,1,1,6,3.0,1,0,0,1,142.0,3.0,7.0
1266,1266,1266,50.0,no,travel rarely,Unknown,1,4,medical,323.0,4,female,68.0,3,5,manager,4,divorced,19517.0,24118,3,0.0,11,3,1,3,2.0,7,0,6,0,854.0,3.0,11.354636809163502
1267,1267,1267,41.0,no,travel rarely,research & development,19,2,life sciences,334.0,3,male,36.0,3,2,research scientist,1,divorced,,19877,2,,16,1,2,2,2.0,1,0,0,1,1411.0,3.0,17.0
1268,1268,1268,45.0,no,Unknown,Unknown,1,3,Unknown,Unknown,3,male,70.0,4,5,manager,4,Unknown,19202.0,15970,0,,11,3,1,2,3.0,24,1,7,0,252.0,3.0,25.0
1269,1269,1269,37.0,yes,Unknown,Unknown,10,3,medical,342.0,1,male,61.0,3,3,manufacturing director,3,Unknown,10048.0,22573,6,0.0,11,2,2,5,3.0,1,0,0,1,504.0,3.153187118447052,17.0
1270,1270,1270,51.0,no,Unknown,Unknown,-38,3,Unknown,Unknown,3,male,96.0,3,1,research scientist,4,married,2723.0,23231,1,0.0,11,2,0,0,2.0,1,0,0,0,833.0,3.0,1.0
1271,1271,1271,28.0,yes,travel rarely,Unknown,2,4,life sciences,364.0,1,male,79.0,3,1,laboratory technician,3,single,,14935,2,,11,3,0,5,1.0,0,0,0,0,529.0,3.0,5.0
1272,1272,1272,29.0,no,travel rarely,Unknown,2,3,medical,Unknown,1,male,78.0,2,2,sales executive,2,married,6644.0,3687,2,0.0,19,2,2,2,3.0,0,0,0,0,1210.0,3.0,10.0
1273,1273,1273,31.0,no,travel rarely,research & development,23,3,medical,367.0,2,male,64.0,2,2,healthcare representative,4,Unknown,,14408,0,0.0,21,2,1,2,3.0,9,7,8,0,1463.0,3.1439463874297777,10.0
1274,1274,1274,38.0,no,travel rarely,Unknown,7,2,medical,Unknown,1,female,44.0,4,2,sales executive,1,Unknown,5605.0,19191,1,1.0,24,3,1,3,3.0,8,7,7,0,322.0,4.0,8.0
1275,1275,1275,44.0,yes,travel frequently,Unknown,-12,3,life sciences,392.0,12,male,43.0,3,1,laboratory technician,3,Unknown,3161.0,19920,3,1.0,22,4,1,0,1.0,1,0,0,1,920.0,4.0,19.0
1276,1276,1276,36.0,no,Unknown,Unknown,3,3,technical degree,397.0,3,male,30.0,3,2,research scientist,2,single,,26285,4,,12,4,0,2,3.0,8,7,7,1,506.0,3.0,10.0
1277,1277,1277,18.0,yes,Unknown,research & development,3,3,Unknown,Unknown,3,male,54.0,3,1,laboratory technician,3,single,1420.0,25233,1,0.0,13,3,0,2,3.0,0,0,0,1,775.6448038041285,3.0,0.0
1278,1278,1278,36.0,no,Unknown,Unknown,18,4,life sciences,407.0,3,male,81.0,4,1,laboratory technician,4,married,,7122,4,0.0,18,4,2,2,3.0,1,0,0,0,566.0,3.0,4.0
1279,1279,1279,18.0,no,Unknown,Unknown,10,3,Unknown,Unknown,4,female,69.0,2,1,sales representative,3,Unknown,1200.0,9724,1,0.0,12,1,0,2,3.0,0,0,0,0,812.0,3.0,0.0
1280,1280,1280,39.0,yes,travel rarely,Unknown,3,2,Unknown,445.0,4,female,41.0,3,2,sales executive,3,married,5238.0,17778,4,1.0,18,1,0,3,2.0,1,0,0,0,1162.0,3.0,12.0
1281,1281,1281,43.0,no,travel rarely,research & development,-15,3,Unknown,Unknown,15,female,43.0,3,3,healthcare representative,1,married,9985.0,9262,8,0.0,16,1,1,1,2.0,1,0,0,0,1001.0,3.0,11.468319521129777
1282,1282,1282,47.0,no,travel frequently,Unknown,4,1,medical,Unknown,2,male,99.0,3,2,sales representative,3,Unknown,,25751,3,0.0,19,1,0,3,3.0,0,0,0,0,1309.0,3.0,5.0
1283,1283,1283,42.0,no,travel rarely,Unknown,23,5,Unknown,468.0,1,female,44.0,3,4,research director,4,single,15992.0,15901,2,0.0,14,2,0,2,3.0,1,0,0,0,810.0,3.0,16.0
1284,1284,1284,32.0,no,Unknown,Unknown,2,3,Unknown,471.0,3,female,75.0,3,1,laboratory technician,2,married,2370.0,3956,1,0.0,13,3,1,4,3.0,8,0,7,0,1062.0,3.1485043048067527,8.0
1285,1285,1285,48.0,no,travel rarely,Unknown,29,1,medical,473.0,1,female,91.0,3,3,manager,3,married,,23978,3,,21,2,1,3,1.0,0,0,0,1,530.0,4.0,15.0
1286,1286,1286,42.0,no,travel rarely,research & development,2,4,Unknown,477.0,1,male,98.0,2,2,healthcare representative,4,Unknown,6781.0,17078,3,,23,2,0,6,3.0,1,0,0,0,1332.0,4.0,11.724297921531909
1287,1287,1287,36.0,no,non-travel,Unknown,1,5,medical,479.0,4,female,45.0,3,2,sales executive,4,Unknown,6653.0,15276,4,,15,2,0,6,3.0,1,0,0,1,845.0,3.1503468540347948,11.34767648684408
1288,1288,1288,33.0,yes,travel rarely,Unknown,5,3,marketing,485.0,4,female,34.0,3,1,sales representative,3,single,2851.0,9150,1,,13,2,0,2,3.0,1,0,0,0,350.0,3.157082935190157,1.0
1289,1289,1289,46.0,no,Unknown,research & development,7,4,medical,487.0,3,female,30.0,3,2,manufacturing director,3,married,5258.0,16044,2,,14,3,0,2,4.0,1,0,0,0,1144.0,3.0,7.0
1290,1290,1290,21.0,yes,travel rarely,sales,12,3,life sciences,494.0,3,female,90.0,4,1,sales representative,2,single,,25422,1,,15,4,0,0,3.0,1,0,0,0,156.0,3.0,1.0
1291,1291,1291,30.0,no,Unknown,Unknown,2,1,technical degree,508.0,3,male,72.0,3,1,sales representative,2,Unknown,2476.0,17434,1,,18,1,1,3,3.0,1,0,0,1,202.0,3.0,10.850411447245062
1292,1292,1292,30.0,yes,travel frequently,Unknown,4,3,Unknown,514.0,3,male,40.0,3,1,research scientist,4,single,2285.0,3427,9,1.0,23,3,0,4,3.0,1,0,0,0,464.0,4.0,3.0
1293,1293,1293,32.0,no,travel rarely,Unknown,10,4,Unknown,518.0,3,male,49.0,3,2,manufacturing director,2,single,4197.0,21123,2,,12,4,0,2,2.0,1,0,1,0,1305.0,3.0,18.0
1294,1294,1294,40.0,no,travel rarely,Unknown,2,3,Unknown,Unknown,2,female,78.0,2,2,laboratory technician,3,married,3448.0,13436,6,0.0,22,2,1,3,3.0,1,0,0,1,555.0,4.0,11.12340358685303
1295,1295,1295,28.0,no,travel rarely,Unknown,17,2,Unknown,Unknown,3,male,79.0,3,2,laboratory technician,1,Unknown,4558.0,13535,1,,12,4,1,2,3.0,10,1,8,0,1300.0,3.0,10.0
1296,1296,1296,38.0,no,travel frequently,Unknown,2,2,Unknown,556.0,4,male,42.0,3,1,laboratory technician,4,married,1702.0,12106,1,1.0,23,3,1,3,3.0,1,0,0,0,1490.0,4.0,11.846487503101098
1297,1297,1297,19.0,yes,Unknown,Unknown,2,2,technical degree,566.0,1,male,,2,1,human resources,4,single,2564.0,18437,1,0.0,12,3,0,3,4.0,1,0,0,0,489.0,3.0,1.0
1298,1298,1298,57.0,no,travel rarely,Unknown,29,3,Unknown,568.0,1,male,56.0,2,4,manager,4,divorced,,22102,3,0.0,12,3,1,3,2.0,1,0,0,1,210.0,3.0,10.85659826150173
1299,1299,1299,47.0,no,travel rarely,Unknown,2,2,medical,Unknown,1,female,65.0,3,2,manufacturing director,4,Unknown,5070.0,7389,5,,13,3,3,2,3.0,5,0,4,0,983.0,3.147656568995344,20.0
1300,1300,1300,54.0,no,travel rarely,Unknown,8,4,life sciences,Unknown,3,female,42.0,3,2,laboratory technician,3,single,3780.0,23428,7,,11,3,0,3,3.0,1,0,0,0,548.0,3.0,11.117991163845952
1301,1301,1301,31.0,yes,travel frequently,Unknown,-42,3,Unknown,Unknown,42,male,66.0,3,3,healthcare representative,3,Unknown,9824.0,22908,3,0.0,12,1,0,2,3.0,1,0,0,1,534.0,3.0,12.0
1302,1302,1302,18.0,yes,travel frequently,Unknown,5,3,marketing,614.0,2,male,69.0,3,1,sales representative,2,Unknown,1878.0,8059,1,1.0,14,4,0,3,3.0,0,0,0,0,1306.0,3.0,11.704191814665242
1303,1303,1303,40.0,no,Unknown,Unknown,28,3,other,615.0,3,male,58.0,1,3,sales executive,1,Unknown,,11373,3,0.0,15,3,1,2,3.0,1,0,1,0,1094.0,3.0,20.0
1304,1304,1304,26.0,no,Unknown,Unknown,29,2,Unknown,Unknown,1,male,45.0,3,2,sales executive,3,Unknown,,4267,5,,12,1,2,5,3.0,0,0,0,0,775.0,3.0,8.0
1305,1305,1305,26.0,yes,travel rarely,research & development,-24,3,Unknown,622.0,3,male,66.0,1,1,laboratory technician,4,single,2340.0,23213,1,1.0,18,2,0,3,1.0,1,0,0,1,471.0,3.0,1.0
1306,1306,1306,38.0,no,Unknown,Unknown,10,3,Unknown,Unknown,3,female,76.0,3,2,healthcare representative,3,Unknown,,22174,3,0.0,19,3,1,4,3.0,1,0,0,0,1495.0,3.0,18.0
1307,1307,1307,24.0,no,Unknown,Unknown,17,2,other,643.0,4,male,94.0,2,1,laboratory technician,2,married,2127.0,9100,1,0.0,21,4,1,2,3.0,1,0,0,1,823.0,4.0,1.0
1308,1308,1308,30.0,yes,travel frequently,Unknown,12,4,Unknown,648.0,2,male,74.0,2,1,sales representative,1,married,2033.0,14470,1,0.0,18,3,1,2,4.0,1,0,0,0,448.0,3.0,1.0
1309,1309,1309,37.0,no,travel rarely,Unknown,2,3,marketing,656.0,4,male,75.0,3,2,sales executive,3,married,9602.0,3010,4,,11,3,1,3,2.0,3,1,0,0,558.0,3.0,11.125724681666789
1310,1310,1310,20.0,no,travel rarely,research & development,1,3,life sciences,657.0,4,female,83.0,2,1,research scientist,2,Unknown,,11757,1,0.0,13,4,0,0,4.0,1,0,0,1,959.0,3.150588625738922,1.0
1311,1311,1311,43.0,no,Unknown,Unknown,-14,4,other,661.0,2,male,50.0,2,4,research director,4,divorced,16627.0,2671,4,,14,3,1,3,3.0,1,0,0,0,782.0,3.0,21.0
1312,1312,1312,38.0,no,Unknown,Unknown,-27,1,life sciences,662.0,3,female,,3,1,research scientist,1,Unknown,,14561,3,0.0,17,4,0,3,2.0,0,0,0,1,362.0,3.0,8.0
1313,1313,1313,33.0,no,Unknown,sales,8,4,marketing,Unknown,3,male,39.0,3,2,sales executive,3,divorced,,20431,0,,12,4,0,3,3.0,5,1,2,0,1216.0,3.0,6.0
1314,1314,1314,30.0,no,Unknown,Unknown,3,3,Unknown,Unknown,3,female,71.0,3,1,research scientist,3,Unknown,2083.0,22653,1,0.0,20,3,1,2,3.0,1,0,0,0,160.0,4.0,1.0
1315,1315,1315,29.0,no,Unknown,sales,-44,2,medical,690.0,2,female,62.0,3,2,sales executive,3,Unknown,,3487,1,0.0,14,1,1,5,2.0,6,1,2,0,802.0919042787403,3.0,11.314493590832903
1316,1316,1316,20.0,yes,Unknown,Unknown,10,1,medical,701.0,4,male,32.0,3,1,research scientist,3,single,1009.0,26999,1,,11,4,0,5,3.0,1,1,1,1,1362.0,3.0,11.747499514461918
1317,1317,1317,35.0,no,non-travel,Unknown,-20,3,Unknown,704.0,20,male,41.0,2,1,laboratory technician,3,married,,16900,1,0.0,18,3,2,3,3.0,1,0,0,0,727.0,3.0,1.0
1318,1318,1318,37.0,no,Unknown,Unknown,10,2,life sciences,715.0,4,male,80.0,4,1,research scientist,4,single,,15232,3,0.0,17,1,0,2,3.0,1,0,0,1,1225.0,3.0,11.641550320316478
1319,1319,1319,38.0,no,Unknown,Unknown,1,3,Unknown,743.0,3,female,81.0,3,3,manufacturing director,3,single,7861.0,15397,4,1.0,14,4,0,4,3.0,1,0,0,1,168.0,3.157756125918036,10.0
1320,1320,1320,29.0,no,Unknown,Unknown,10,3,Unknown,749.0,3,male,,3,1,sales representative,3,single,2642.0,2755,1,0.0,11,3,0,6,3.0,1,0,0,0,1396.0,3.0,1.0
1321,1321,1321,35.0,no,Unknown,Unknown,2,4,Unknown,Unknown,4,female,61.0,3,2,healthcare representative,1,divorced,,4761,2,0.0,11,1,1,2,4.0,1,0,0,0,1225.0,3.0,16.0
1322,1322,1322,38.0,no,travel rarely,Unknown,2,5,medical,773.0,4,male,92.0,3,1,research scientist,3,married,,20471,6,1.0,13,2,1,0,1.0,1,0,1,1,268.0,3.0,10.901452664862571
1323,1323,1323,34.0,no,travel rarely,Unknown,8,5,life sciences,775.0,2,female,32.0,3,2,manufacturing director,1,Unknown,5121.0,4187,3,0.0,14,3,1,3,3.0,0,0,0,1,167.0,3.0,10.82334413487214
1324,1324,1324,23.0,yes,Unknown,Unknown,6,3,life sciences,811.0,3,male,,4,1,laboratory technician,1,Unknown,,3445,1,1.0,21,3,2,2,3.0,0,0,0,0,1243.0,4.0,1.0
1325,1325,1325,24.0,no,Unknown,Unknown,9,3,life sciences,812.0,3,male,60.0,2,1,laboratory technician,2,divorced,2694.0,26551,1,0.0,11,3,3,4,3.0,1,0,0,0,1092.0,3.0,11.538694533299374
1326,1326,1326,29.0,yes,travel rarely,Unknown,1,2,life sciences,816.0,2,female,36.0,2,1,laboratory technician,1,married,,6689,1,,11,4,1,1,3.0,1,0,0,1,805.0,3.0,1.0
1327,1327,1327,40.0,no,travel frequently,Unknown,16,4,medical,832.0,1,male,51.0,2,2,laboratory technician,3,Unknown,5094.0,11983,6,0.0,14,4,0,6,3.0,1,0,0,1,720.0,3.0,10.0
1328,1328,1328,30.0,no,travel rarely,research & development,2,3,Unknown,833.0,3,female,52.0,2,2,manufacturing director,4,single,,20234,5,,24,2,0,4,2.0,0,0,0,1,803.5783793911789,4.0,12.0
1329,1329,1329,45.0,no,Unknown,Unknown,2,3,Unknown,834.0,2,female,95.0,2,1,research scientist,3,Unknown,2274.0,6153,1,0.0,14,4,0,3,3.0,1,0,0,0,252.0,3.0,1.0
1330,1330,1330,27.0,no,Unknown,Unknown,3,3,medical,Unknown,4,male,50.0,3,1,research scientist,4,married,,16571,1,,11,3,3,6,2.0,0,0,0,0,443.0,3.0,0.0
1331,1331,1331,37.0,no,Unknown,Unknown,16,4,marketing,Unknown,4,male,66.0,2,2,sales executive,3,Unknown,,24558,4,,19,4,2,2,3.0,1,0,0,0,342.0,3.156041457530189,9.0
1332,1332,1332,32.0,no,Unknown,Unknown,1,3,life sciences,Unknown,4,male,61.0,3,1,laboratory technician,4,divorced,2314.0,9148,0,0.0,12,2,1,2,3.0,3,0,2,1,300.0,3.1571935839317216,4.0
1333,1333,1333,53.0,no,travel rarely,Unknown,8,3,marketing,897.0,1,male,73.0,3,4,sales executive,4,married,,22789,5,,14,3,1,3,3.0,2,2,2,1,868.0,3.0,28.0
1334,1334,1334,37.0,no,Unknown,Unknown,-19,2,Unknown,904.0,19,male,32.0,3,3,sales executive,2,single,,4814,1,1.0,13,4,0,2,3.0,10,0,9,0,1252.0,3.0,11.662430818432734
1335,1335,1335,32.0,yes,travel rarely,Unknown,25,4,Unknown,911.0,1,male,87.0,3,1,laboratory technician,4,Unknown,,18016,1,,24,3,0,2,1.0,1,0,1,1,374.0,4.0,1.0
1336,1336,1336,58.0,yes,travel frequently,Unknown,2,1,Unknown,918.0,4,male,57.0,2,1,laboratory technician,4,divorced,2380.0,13384,9,,14,4,1,3,2.0,1,0,0,0,781.0,3.0,3.0
1337,1337,1337,43.0,no,travel rarely,Unknown,8,3,Unknown,Unknown,1,female,55.0,3,2,manufacturing director,2,divorced,,23814,4,0.0,21,3,1,2,4.0,1,0,0,0,177.0,4.0,4.0
1338,1338,1338,21.0,yes,travel rarely,research & development,18,1,other,923.0,4,female,65.0,3,1,research scientist,4,single,,8870,1,0.0,19,1,0,3,2.0,1,0,0,0,1427.0,3.144077082486496,11.7977672305339
1339,1339,1339,34.0,no,Unknown,Unknown,-48,3,life sciences,934.0,48,male,83.0,3,1,laboratory technician,2,Unknown,2008.0,6896,1,0.0,14,2,2,3,3.0,1,1,0,1,546.0,3.0,1.0
1340,1340,1340,58.0,no,Unknown,Unknown,5,3,Unknown,940.0,3,female,37.0,2,3,healthcare representative,2,divorced,10552.0,9255,2,,13,4,1,3,3.0,6,0,4,0,1272.0,3.1440113101830747,24.0
1341,1341,1341,48.0,no,Unknown,Unknown,20,4,medical,945.0,4,male,51.0,3,1,research scientist,3,married,2259.0,5543,4,,17,1,2,2,2.0,0,0,0,0,806.0316954935159,3.0,13.0
1342,1342,1342,32.0,no,non-travel,Unknown,1,3,life sciences,951.0,3,female,70.0,2,1,laboratory technician,2,married,,3974,6,0.0,20,3,0,3,3.0,3,0,2,0,1184.0,3.1476258559330224,5.0
1343,1343,1343,25.0,yes,Unknown,Unknown,19,2,marketing,952.0,3,male,36.0,2,1,sales representative,2,married,2413.0,18798,1,1.0,18,3,3,2,3.0,1,0,0,0,867.0,3.1501098523611475,11.364690226296274
1344,1344,1344,40.0,no,Unknown,sales,10,4,marketing,954.0,1,male,67.0,2,3,sales executive,2,divorced,,20652,2,0.0,12,2,1,2,2.0,1,0,0,1,658.0,3.0,11.0
1345,1345,1345,19.0,yes,Unknown,Unknown,21,3,other,959.0,4,male,37.0,2,1,sales representative,2,single,2121.0,9947,1,1.0,13,2,0,3,4.0,1,0,0,0,419.0,3.0,1.0
1346,1346,1346,20.0,yes,travel rarely,research & development,4,3,technical degree,Unknown,1,male,84.0,3,1,laboratory technician,1,single,,13008,1,,19,2,0,2,3.0,1,0,0,0,129.0,3.0,1.0
1347,1347,1347,33.0,no,travel rarely,Unknown,1,3,Unknown,Unknown,2,female,42.0,2,2,healthcare representative,4,Unknown,,12291,0,,14,1,0,3,3.0,5,1,4,0,1069.0,3.0,6.0
1348,1348,1348,58.0,yes,travel rarely,Unknown,2,3,Unknown,Unknown,4,male,51.0,3,1,research scientist,3,single,2479.0,26227,4,0.0,24,1,0,4,3.0,1,0,0,0,289.0,4.0,7.0
1349,1349,1349,40.0,yes,non-travel,Unknown,24,3,Unknown,986.0,2,female,100.0,4,4,sales executive,2,single,13194.0,17071,4,,16,4,0,2,2.0,1,0,0,1,1479.0,3.0,22.0
1350,1350,1350,29.0,yes,travel rarely,Unknown,10,3,Unknown,994.0,4,female,92.0,2,1,research scientist,1,single,,11479,6,1.0,20,3,0,5,3.0,0,0,0,1,906.0,4.0,3.0
1351,1351,1351,47.0,no,travel rarely,Unknown,-18,2,life sciences,1003.0,4,female,83.0,3,2,sales executive,4,single,4163.0,8571,1,1.0,17,3,0,0,3.0,9,0,7,0,955.0,3.0,9.0
1352,1352,1352,18.0,no,Unknown,Unknown,5,2,Unknown,1012.0,2,male,73.0,3,1,research scientist,4,Unknown,,13493,1,0.0,15,4,0,2,3.0,0,0,0,0,287.0,3.0,10.91614634872216
1353,1353,1353,20.0,yes,Unknown,Unknown,-16,3,medical,Unknown,4,female,98.0,2,1,research scientist,1,Unknown,2600.0,18275,1,1.0,15,1,0,2,3.0,1,0,0,0,1097.0,3.0,1.0
1354,1354,1354,42.0,no,Unknown,Unknown,5,2,Unknown,1029.0,4,male,90.0,3,5,manager,3,Unknown,18303.0,7770,6,0.0,13,2,0,3,4.0,1,0,0,1,265.0,3.0,21.0
1355,1355,1355,50.0,no,travel rarely,research & development,9,3,Unknown,Unknown,1,male,64.0,3,1,laboratory technician,4,married,2380.0,20165,4,0.0,18,2,0,5,3.0,1,0,0,1,804.0,3.1512555886136795,8.0
1356,1356,1356,37.0,yes,travel rarely,Unknown,11,2,medical,1033.0,1,female,61.0,1,2,healthcare representative,2,Unknown,4777.0,14382,5,0.0,15,1,0,2,1.0,1,0,0,1,1141.0,3.0,15.0
1357,1357,1357,38.0,no,Unknown,Unknown,3,4,life sciences,Unknown,2,male,42.0,3,2,sales executive,4,Unknown,,4981,8,1.0,12,3,0,1,3.0,1,0,0,0,820.0564147347717,3.0,19.0
1358,1358,1358,36.0,yes,Unknown,Unknown,15,3,Unknown,1052.0,1,male,81.0,3,2,laboratory technician,3,divorced,,7858,7,,14,2,1,3,2.0,1,0,0,0,660.0,3.0,9.0
1359,1359,1359,28.0,no,travel rarely,sales,10,1,medical,1056.0,4,male,74.0,3,1,sales representative,2,married,1052.0,23384,1,0.0,22,2,0,5,3.0,1,0,0,1,1144.0,4.0,11.578907786500208
1360,1360,1360,43.0,no,Unknown,Unknown,25,3,Unknown,1076.0,3,male,,2,3,sales executive,4,Unknown,,5268,5,0.0,13,3,1,5,3.0,1,0,0,1,415.0,3.0,18.0
1361,1361,1361,21.0,yes,travel rarely,research & development,10,3,Unknown,1079.0,3,female,36.0,2,1,laboratory technician,1,single,,17258,1,0.0,13,1,0,6,2.0,1,1,0,1,1334.0,3.146589666717225,1.0
1362,1362,1362,51.0,yes,travel rarely,Unknown,4,4,Unknown,1081.0,1,male,34.0,3,1,research scientist,3,married,2461.0,10332,9,,12,3,3,2,4.0,10,2,7,0,1323.0,3.144312543345447,18.0
1363,1363,1363,37.0,no,Unknown,sales,10,4,Unknown,1105.0,4,female,88.0,2,2,sales executive,4,divorced,,24223,2,1.0,14,3,3,5,3.0,1,0,0,0,309.0,3.1565342145223187,8.0
1364,1364,1364,28.0,yes,Unknown,research & development,1,3,medical,1111.0,1,male,45.0,2,1,laboratory technician,2,divorced,2596.0,7160,1,0.0,15,1,2,2,3.0,1,0,0,0,1009.0,3.148580114285789,11.474506180942242
1365,1365,1365,50.0,yes,Unknown,Unknown,1,4,Unknown,1113.0,4,male,81.0,3,2,sales executive,3,single,4728.0,17251,3,1.0,14,4,0,4,3.0,0,0,0,0,787.3320698385083,3.0,5.0
1366,1366,1366,34.0,no,Unknown,Unknown,3,4,Unknown,1115.0,3,male,40.0,2,1,research scientist,4,Unknown,,22478,3,0.0,17,4,3,2,3.0,0,0,0,1,697.0,3.0,6.0
1367,1367,1367,38.0,no,travel rarely,Unknown,2,2,marketing,1125.0,4,male,32.0,3,3,sales executive,2,single,7351.0,20619,7,0.0,16,3,0,2,3.0,1,0,0,1,130.0,3.0,10.79473011893505
1368,1368,1368,42.0,no,Unknown,Unknown,29,3,Unknown,Unknown,2,male,56.0,1,2,laboratory technician,4,Unknown,,9558,4,,19,1,0,3,3.0,1,0,0,0,188.0,3.0,16.0
1369,1369,1369,18.0,yes,Unknown,Unknown,8,1,Unknown,1156.0,3,male,80.0,3,1,laboratory technician,3,single,,13556,1,0.0,12,4,0,0,3.0,0,0,0,1,247.0,3.0,10.88521227743882
1370,1370,1370,41.0,no,Unknown,Unknown,12,4,Unknown,1158.0,2,male,46.0,3,1,laboratory technician,4,Unknown,4766.0,9051,3,1.0,11,1,1,4,3.0,1,0,0,0,167.0,3.0,6.0
1371,1371,1371,35.0,no,travel rarely,research & development,1,4,medical,1172.0,4,male,58.0,2,1,laboratory technician,3,Unknown,2258.0,16340,6,0.0,12,2,1,2,3.0,8,1,7,1,982.0,3.0,11.45362583727019
1372,1372,1372,32.0,no,Unknown,sales,2,1,Unknown,1190.0,3,female,76.0,3,1,sales representative,1,Unknown,2827.0,14947,1,,12,3,3,3,3.0,1,0,0,0,862.0,3.0,1.0
